id,vendor_id,short_description,long_description,primary_image,detail_images,status,tags,created_at,updated_at,deleted_at,name_id,sorting_level,approved,stock_alert,weight,require_variation,explainer_video,commission,stock_tracking_time
bf5ecc7c-81ed-40fe-9cb8-6d84634ee044,4,"is a green vegetable  characterized by its large flowering head, thick stalk, and small, tightly clustered florets and has distinct flavor and versatility in cooking"," is a powerhouse, providing a wealth of vitamins, minerals, and antioxidants is highly versatile and can be eaten raw or cooked known for nutritional benefits, culinary versatility, and its role in promoting health and wellness.",product/c848ac95-bebf-4cbe-a640-25768d2998ad.jpg,['product/66ca9b35-4885-4591-9878-afd08a166548.jpg'],INACTIVE,[],2024-06-27,2024-06-27,,53a0540a-1e5b-4b01-987a-83cfe9420704,1,PENDING,10,1.0,False,,0.0,
586e7ac0-e77b-43de-82f9-d199b6faa8c5,5,Mawel pasta,Mawel pasta ,product/ca750f9f-e6aa-461e-84bf-edf970620e8d.jpg,['product/693a9045-ee05-45d6-befb-6ebde4a70b2c.jpg'],INACTIVE,[],2024-06-27,2024-06-28,2024-06-30 22:03:16.773302,9215866f-2c88-440a-8d2a-26f121041be2,1,PENDING,10,0.5,False,,0.0,
49e3d9d6-f4a9-4601-a686-e49e4d286a7b,1,ሙክት የፍየል ስጋ 9280 ብር ብቻ ,ሙክት የፍየል ስጋ 9279 ብር ብቻ ,product/3dbf0f24-52c9-42b8-b10e-30bd22d4605f.jpg,['product/3d007537-7d7a-48d5-8b4e-e1290195c44a.jpg'],INACTIVE,"['#goat', '#meat', '#arefa']",2024-06-13,2024-06-25,,9b4e9cfc-c164-42bd-8056-879f1dba5414,1,APPROVED,20,15.0,False,,0.0,
e767cf8e-4831-4eb5-b2aa-0d129c631459,1,ጠቦት የበግ ስጋ በ 6719 ብር ብቻ,ጠቦት የበግ ስጋ በ 6719 ብር ብቻ,product/e1514654-c39f-4e06-8e6e-4ab1d3f9f3bf.jpg,['product/6a85c603-b097-48f0-98f1-0653b997a57a.jpg'],INACTIVE,"['#sheep', '#meat', '#arefa']",2024-06-14,2024-06-25,,f211a932-32eb-40c9-bdc8-59ff3ebdddb0,1,APPROVED,20,11.0,False,,0.0,
8e035481-1ef4-4284-a278-f462b134bd26,9,"ዶሮ  
10 ኪሎ ሽንኩርት  
0.25 ኪሎ ሎሚ 
10 የፈረንጅ አንቁላል 
0.5 ኪሎ ነጭ ሽንኩርት  
0.5 ኪሎ አይብ","ዶሮ  
10 ኪሎ ሽንኩርት  
0.25 ኪሎ ሎሚ 
10 የፈረንጅ አንቁላል 
0.5 ኪሎ ነጭ ሽንኩርት
0.5 ኪሎ አይብ",product/fb1da7a0-1684-4e10-a031-f267f15c5ca3.jpg,['product/adaf9a13-f0ef-4703-8c87-d4ccc7432dc7.jpg'],INACTIVE,"['Holiday ', 'Holiday Food ']",2024-04-30,2024-05-12,,f014a1ab-28d0-49b9-ae7b-f60e37b0fe4a,1,APPROVED,10,0.0,False,,0.0,
374f59ed-78af-4b53-b675-bf4cf60e2f3b,8,"Show your Red Devils pride with the 2024-2025 Manchester United fan version kit. Made from premium polyester with an embroidered badge, this kit offers comfort and durability. Enjoy exclusive discounts and 7-day delivery with direct import.","Show your Red Devils pride with the 2024-2025 Manchester United fan version kit. Made from premium polyester with an embroidered badge, this kit offers comfort and durability. Enjoy exclusive discounts and 7-day delivery with direct import.",product/685560db-491a-4929-991b-b9788df620f4.png,"['product/3a8db3ed-ea8b-46e7-8086-dd2d686de095.png', 'product/c87d431f-4c8f-4e40-8f1a-c89055c47933.png', 'product/5dd01ea0-0b22-48cf-8c63-bc5023866495.png']",INACTIVE,[],2024-08-20,2024-08-23,,718e7100-edc9-497f-978a-931c84d33fcb,25,APPROVED,10,0.0,True,https://productionchipchip.fra1.digitaloceanspaces.com/product_video/united.MP4,0.0,
cc9547bd-fafc-4411-842f-2ce8db9e3a7b,0,A potato has a lot of starch and other carbohydrates. Potato usually has a light-brown or yellowish skin and is white or yellow inside. ,A potato has a lot of starch and other carbohydrates. Potato usually has a light-brown or yellowish skin and is white or yellow inside.,product/f61e9ee4-8324-4970-855b-4d0bee8b7719.png,['product/4bcad99b-e051-48e1-a68b-a1c8ca5fd4e6.png'],INACTIVE,[],2024-07-02,2024-10-27,,94c94120-edc3-4ba0-8fc0-4eb856da54ba,18,APPROVED,10,1.0,False,,0.0,
39ae5e36-399b-4cda-938f-b9f2e08f3d46,1,የተበለተ ዶሮ በ 549 ብር ብቻ,የተበለተ ዶሮ በ 586 ብር ብቻ,product/3471120a-cf80-42cc-8efe-9eb3188fae01.jpg,['product/62e3d3f1-3dcc-4d4a-9ecb-ee3940d03ea9.jpg'],ACTIVE,"['#chiken', '#meat', '#arefa']",2024-06-13,2024-10-22,,1592862b-3d31-4561-8f66-7e157ca21def,80,APPROVED,20,0.0,False,,0.0,
72aa2cc8-63bd-43b0-a138-dc3e01e8e12e,1,ሙክት የበግ ስጋ በ 8960 ብር ብቻ,ሙክት የበግ ስጋ በ 8960 ብር ብቻ,product/c5d17a93-c891-4809-990b-0974baecea33.jpg,['product/24380b7f-ed4e-4c0c-a608-9bd5b6f721dc.jpg'],INACTIVE,"['#sheep', '#meat', '#arefa']",2024-06-14,2024-10-20,,a4e0cb3d-36d5-4dd3-80c1-da8b376a54cd,1,APPROVED,20,15.0,False,,0.0,
3a8d3ac5-2c4c-4e07-8778-dae8fe689dd3,7,"Carrots, with their sweet and crunchy nature, are a versatile addition to salads, stir-fries, and snacks. ","Carrots, with their sweet and crunchy nature, are a versatile addition to salads, stir-fries, and snacks. ",product/1eaf9929-97bc-432a-ab11-d2d2db1cd3c6.png,['product/3ce50920-49c8-4417-a19a-c452f86df664.png'],ACTIVE,[],2024-09-25,2024-10-23,,f482fc23-9f7f-4d0a-a84e-6fa4244a76ce,63,APPROVED,150,0.0,False,,0.0,
e1b4d0d1-dc2d-4100-91f0-ed01f7ec7f82,9,"A cereal is any grass cultivated for its edible grain, which is composed of an endosperm, a germ, and a bran. ","A cereal is any grass cultivated for its edible grain (botanically, a type of fruit called a caryopsis), which is composed of an endosperm, a germ, and a bran. ",product/e8243713-bc28-475f-98c9-5b28fab2a911.png,"['product/4f3aff93-5212-49ea-89a7-19e9ff983396.png', 'product/10706b54-1b77-4ccd-9392-dcc72cdb17e9.png']",INACTIVE,"['High Protein', 'Low-Fat', 'Flavored', 'Gluten-Free', 'Organic', 'High Fiber', 'Breakfast']",2023-12-26,2024-08-16,,f2d433c7-a100-425a-874c-aaac3ba0f5e5,52,APPROVED,10,0.375,False,,0.0,
080680c6-82a1-491e-911f-b4c2f10f56cf,5,Akkoo Grinded Coffee 1kg,Akkoo Grinded Coffee 1kg,product/2eac5d7f-8613-4f72-8235-aa733f441ee6.jpg,['product/2bc00306-9702-4cf4-83d2-c76436f8c880.jpg'],INACTIVE,[],2024-06-27,2024-06-29,2024-06-30 22:03:16.776085,9ba0e64c-f011-4874-8239-0a21d95de6b5,1,PENDING,10,1.0,False,,0.0,
807f7202-d0bb-4aee-b7e5-b985056a765e,5,kalos cookies ,kalos cookies ,product/628175a3-eaa6-4118-af56-bec5d5279e63.jpg,"['product/317e8a17-7042-45a1-a917-3668c91bd3d0.jpg', 'product/9da2b2e4-02df-4f23-856c-02b59b1e379f.jpg']",INACTIVE,[],2024-06-28,2024-06-28,2024-06-30 22:03:16.774242,ba4aa3eb-9aeb-4d07-9e55-674d020ab495,1,PENDING,10,0.0,False,,0.0,
c9dd3ce1-b36b-48b9-927c-82179d56b543,4,"is a starchy, sweet-tasting root vegetable characterized by their vibrant orange flesh, also with white the skin of sweet potatoes can range in color from white and yellow to red, purple, and brown.","are rich content of vitamins, minerals, antioxidants  and can be baked, boiled, steamed, roasted, or fried used in both savory and sweet dishes culinary versatility, and potential health-promoting properties",product/5f1c934d-9440-4e27-922e-d8f03186ad0f.jpg,['product/b1ed7e65-274e-44a7-80bb-b039a33a731b.jpg'],INACTIVE,[],2024-06-28,2024-06-28,,f73999b4-4632-470e-95ae-cfde7d270324,1,PENDING,10,1.0,False,,0.0,
e797de79-86e4-45a8-b433-07340725cd46,9,"Oatmeal is a preparation of oats that have been de-husked, steamed, and flattened, or a coarse flour of hulled oat grains that have either been milled, rolled, or steel-cut.","Oatmeal is a preparation of oats that have been de-husked, steamed, and flattened, or a coarse flour of hulled oat grains that have either been milled, rolled, or steel-cut.",product/4a2d8645-14dc-4de1-85ef-3192094b02f5.png,['product/6d15fd94-b614-4940-88f6-9c6b7e2f90ff.png'],ACTIVE,"['Oatmeal ', 'Instant oats', 'Healthy ']",2024-03-27,2024-10-25,,54ab1578-4a55-41b3-b4c8-1af4ca7df369,79,APPROVED,10,0.0,False,,0.0,
b9aa63de-1233-4cda-9ad7-ce17269d45d8,5,kojj flour,kojj flour ,product/7077802e-3b3e-4130-b06f-a354faea83c8.jpg,"['product/49c8e120-2e64-42cc-af72-1a385b77caf1.jpg', 'product/aeb841cd-1887-4b6a-8d73-6db7547bfdf5.jpg']",INACTIVE,[],2024-06-28,2024-06-29,,67c39b52-d4de-43c8-8313-f17980d3d702,1,PENDING,10,10.0,False,,0.0,
d9c59e9f-56db-4d95-a66a-337734872495,5,Wild Grinded Coffee 1kg,coffee,product/561b539a-9631-4c46-94c3-4b72d6ea4861.jpg,['product/e456a6b0-09e5-4651-9453-2484267db018.jpg'],INACTIVE,[],2024-06-26,2024-06-29,2024-06-30 22:03:16.777911,28dfc969-67e8-4f99-845a-32926ba7813e,1,PENDING,10,0.0,False,,0.0,
039952b9-fff2-4d4b-a8aa-4fa2adebece9,7,"Pineapples, believed to have originated in South America,  are a tropical fruit known for their sweet and tangy flavor.  Packed with nutrients like vitamin C and magnesium, they  contribute to immune support and bone health.","Pineapples, believed to have originated in South America,  are a tropical fruit known for their sweet and tangy flavor.  Packed with nutrients like vitamin C and magnesium, they  contribute to immune support and bone health.",product/320a8020-60ca-41e7-965f-556e16d29399.png,['product/7e2827d2-4265-4655-a6de-a93320e67c85.png'],ACTIVE,[],2024-08-27,2024-10-28,,210afa44-0fc0-49aa-9c6f-74988b8f0275,16,APPROVED,50,0.0,False,,0.0,
388b38cf-38eb-43af-b3d5-da09f8ef55a6,9,All natural locally produced white vinegar,All natural locally produced white vinegar,product/1d5e873e-03c1-49c3-8f00-37ae1dc7637f.png,['product/0de2919d-40a0-462e-8971-8b53cf5cda2b.png'],INACTIVE,"['#vinegar', '#aroma', '#spicy ']",2024-09-25,2024-10-11,,94dfb3a9-1483-48ab-b614-bad6fcc81ccb,95,APPROVED,20,0.0,False,,0.0,
9b4f9a11-d013-4999-9afa-72a5fec81c83,0,"The cucumber is a widely-cultivated creeping vine plant in the family Cucurbitaceae that bears cylindrical to spherical fruits, which are used as culinary vegetables.","Cucumbers are commonly mistaken for vegetables. But in fact they are fruits, specifically berries. The long, green berries of the cucumber plant are what you usually find in your salads and sandwiches.",product/247cb793-d756-4344-9d04-d2fc3723e7f7.jpg,['product/ed234bb0-6b09-4cfc-a627-fbc7ab5e572a.jpg'],ACTIVE,[],2023-11-07,2024-10-16,,0a2bf88d-b1c4-43bf-b2d5-e1fa3aeb5eff,84,APPROVED,33,0.0,False,,0.0,
8e92361a-d5be-4cd8-82cb-afb45d1375a0,11,"Meki tomatoes are a unique variety known for their vibrant color, juicy texture, and rich flavor. Often used in salads, sauces, and various dishes, they are prized for their sweetness and versatility in culinary applications.","Meki tomatoes are a vibrant, juicy variety known for their rich flavor and versatility, making them perfect for salads, sauces, and a variety of dishes.",product/83223eef-d9a5-4a17-b004-08d3bf7f271a.png,['product/426609cc-2138-40ae-85f5-41f67e6a78ca.png'],ACTIVE,"['#Fresh ', '#tomato ', '#5day delivery ']",2024-10-25,2024-10-28,,53485afa-758c-4c5e-8a2e-a293000a6230,1,APPROVED,1000,0.0,False,,0.0,
f47f3491-f8fa-4f74-9efd-699d4727d163,7,"Avocados are prized for their creamy texture and rich, buttery taste. ","Avocados are prized for their creamy texture and rich, buttery taste. ",product/de2bace6-c842-4d1c-a457-45a97550cdd0.png,['product/9d243713-8849-41f8-919c-e61e4347eed3.png'],INACTIVE,[],2024-09-25,2024-10-22,,54ace3c3-5d36-41cb-acdc-42d7becc11df,35,APPROVED,200,0.0,False,,0.0,
7028c4d8-6e6c-4c38-bae9-695387a28c0b,9,"Diva is a uniquely formulated, antibacterial beauty soap benefiting even the most dry and sensitive skin without that dry, tight, itchy feeling from other soaps.","Diva is a uniquely formulated, antibacterial beauty soap benefiting even the most dry and sensitive skin without that dry, tight, itchy feeling from other soaps.",product/6bf7c0b2-f1ff-4f3f-9346-45b3e685ab23.png,['product/c050751b-0848-4e9a-9ce6-f6e418015865.png'],ACTIVE,[],2024-03-25,2024-10-16,,317d1c73-85ca-4bd1-bf25-95adc6f1668c,71,APPROVED,10,0.0,False,,0.0,
eee26913-730d-4694-adfc-8ddd691dd1e7,1,"Momin Pure Sunflower Oil (4x5 Liter) is cholesterol-free and rich in Vitamin E. Ideal for curries, deep frying, baking, and salad dressings. Perfect for all your cooking needs!","Momin Pure Sunflower Oil (4x5 Liter) is cholesterol-free and rich in Vitamin E. Ideal for curries, deep frying, baking, and salad dressings. Perfect for all your cooking needs!",product/e397ab58-f128-4321-9446-edff18076ec5.png,['product/c5d24d2e-1dca-4079-b159-f5d8b2de928c.png'],INACTIVE,"['#Sunflower', '#Oil', '#New']",2024-10-15,2024-10-27,,448de0b1-c65e-4414-8bc0-4986c40b91a9,40,APPROVED,10,0.0,False,,5.0,
6315200b-ff3c-465f-a568-b4cb38148da8,9,"Yon-x laundry detergent formulated to remove tough stains while preserving fabric quality. Suitable for both machine and hand washing, keeping your clothes looking and feeling new.","Yon-x laundry detergent formulated to remove tough stains while preserving fabric quality. Suitable for both machine and hand washing, keeping your clothes looking and feeling new.",product/f97afd5e-b506-4f8f-b193-d55bcb9d7e2e.png,['product/a378f07b-3b84-4a53-aaa0-c7875cfe9102.png'],ACTIVE,"['#yon-x', '#Detergents ', '#sparkling ', '#detergent ', '#clothing ', '#soft']",2024-10-02,2024-10-16,,6e6efd89-2a09-4a25-88e0-2423d62a1681,89,APPROVED,5,0.0,False,,0.0,
af4815fd-306c-4aa4-a36e-2bdf59268970,1,"Hilal Tomato Paste offers rich flavor and smooth texture, perfect for enhancing sauces, soups, and stews. A must-have for every kitchen!","Hilal Tomato Paste offers rich flavor and smooth texture, perfect for enhancing sauces, soups, and stews. A must-have for every kitchen!",product/e5a8b84e-5616-4a81-9dd4-11db5a7fd890.png,['product/a2d4966f-bddb-4e48-a371-d45680394116.png'],ACTIVE,"['#Tomatopaste', '#tomato', '#new']",2024-10-14,2024-10-25,,e1ab3a27-a9b2-4358-a3fe-80ec48358847,30,APPROVED,50,0.0,False,,5.0,
6f9166f8-6939-4fe3-b86f-3cbbb01dd643,9,"Addis tea is a blend of the finest, naturally grown in Ethiopia highland, the blend is unique for its taste and aroma, drinking Addis tea regularly can enhance your health and well-being.",Addis Tea is an Ethiopian Premium Black Tea. It organically grows in the fertile high lands of Ethiopia.,product/e31e5043-e1b1-4372-ac6e-1645800c16fe.png,"['product/7e4dd115-ce2f-4825-8f57-69606f1776a0.png', 'product/5a8d14ac-cfac-4e79-a691-720bed1d9ed2.png']",INACTIVE,"['Tea Quality', 'Tea']",2024-02-09,2024-08-12,,0735356b-63aa-4ba0-8fd5-fe9d70e3553b,35,APPROVED,10,0.0,False,,0.0,
ca79a350-4b19-4d5c-8a5f-ff49f33e3d80,9,"Sunvito sunflower oil is a premium cooking oil renowned for its purity and quality. Extracted from the finest sunflower seeds, it boasts a light and delicate flavor, making it ideal for a wide range of culinary applications.","Sunvito sunflower oil is a premium cooking oil renowned for its purity and quality. Extracted from the finest sunflower seeds, it boasts a light and delicate flavor, making it ideal for a wide range of culinary applications.",product/47288996-19bc-4c74-bebd-cff79e8b768f.jpg,['product/d70b5de4-45cd-4868-87bb-151718dc83e7.jpg'],INACTIVE,['Sunflower Oil'],2024-05-01,2024-07-15,,b29ff7fa-2833-4e30-bb56-d586fe9ebe3a,9,APPROVED,10,0.0,False,,0.0,
b56c4178-343d-461e-851d-34cc413fd60d,1,Nido 400gram,Nido is  whole milk with added vitamins and minerals to help support healthy growth and development,product/942a40ee-b1c2-434e-9735-5376872b7816.jpg,['product/3f2cb85d-2d15-455e-b031-f7ef2c096a23.jpg'],INACTIVE,"['#milk', '#Nido', '#milkpowder']",2024-05-29,2024-10-02,,92444825-9012-4f49-89b4-cff146b40901,78,APPROVED,3,0.4,False,,0.0,
8a559bc2-e7e8-4600-a346-6232407dc5a0,9,Taste our unroasted and full of natural flavor Wollega Coffee.,Taste our unroasted and full of natural flavor Wollega Coffee.,product/e1a31913-34e6-459c-bff3-fdde0a1ccedd.png,['product/981eac18-98ad-4f7d-be2d-651d27cb991c.png'],INACTIVE,"['#coffee', '#wollega ', '#unroasted ']",2024-09-17,2024-10-28,,8c1bf7ba-ad1d-495e-a32c-c2030e2f3997,55,APPROVED,20,0.0,False,,0.0,
728f459b-5c03-43fd-b8f2-9aff8d8802b1,0,Beetroot and its juice help your heart and lungs work better during exercise. Nitric oxide from beets increases blood flow to your muscles.,"Beetroot boasts a sweet and earthy flavor, whether roasted, pickled, or raw in salads. Its vibrant color  adds a visually appealing touch to dishes. Versatile and nutrient-packed, beetroot brings a distinctive  taste to various culinary creations.",product/bb2475ef-1a38-4a5e-9619-68138b19057f.png,['product/2f362b78-e573-4e0c-9864-19cdd18ffa87.jpg'],ACTIVE,"['Beetroot', 'Red Vegetable ']",2023-11-07,2024-10-28,,8aad0942-1eed-4aee-9c01-7f3a1dcb4a22,82,APPROVED,50,0.0,False,,0.0,
12f3ec34-d10a-447f-af2d-839aa559408d,9,"Teff is a tiny, round, khaki-colored grain closely resembling millet.","Teff is a fine grain—about the size of a poppy seed—that comes in a variety of colors, from white and red to dark brown.",product/3c5e738a-0702-478c-ab94-2efc55f9b4bd.png,['product/a33fefca-1282-4c79-bc5b-b7b392021094.png'],INACTIVE,"['Balanced Diet', 'Dietary Fiber', 'Iron-rich', 'Vegetarian']",2023-12-29,2024-07-15,,2d3e30b6-f3ab-433d-89b3-13cbf325f649,64,APPROVED,10,5.0,False,,0.0,
fb7a3e6d-cecd-460c-ab0a-edbae8fa3db6,1,"አፕላክ ቤቢ ፎርሙላ-1
በ 400 ግራም","ጤናማ ዕድገት ለልጆችዎት!

እስከ ስድስት ወር ላሉ ህጻናት በጥንቃቄ ተዘጋጅቶ፣ለልጅዎ አዕምሮአዊ እና አካላዊ ዕድገት በጥራት ተመርቶ፤በ 7 አይነት ንጥረ ነገሮች ተቀምሮ ለስልሳ አመታት ጥራቱን አስመስክሮ የዘለቀውን አፕላክ ቤቢ ፎርሙላ አሁኑኑ ይግዙ ሰብሰብ ብለው በቅናሽ ይዘዙ፡፡!",product/e64d04b2-a5ad-4839-bf2c-bb3b5e7ce8c1.jpg,['product/610ff1f3-0a8d-4efe-aa61-82a6f565bcae.jpg'],INACTIVE,"['#baby item', '#babyformula', '#babyfood']",2024-05-15,2024-07-17,,633a452f-990f-40a4-bc20-45890e607649,59,APPROVED,20,0.0,False,,0.0,
0aa2c95a-3cea-44da-8a5a-4a1531f69f29,9,Almi products kolo is a delicious and crunchy Ethiopian snack made from roasted barley and peanut. ,Almi products kolo is a delicious and crunchy Ethiopian snack made from roasted barley and peanut. ,product/d7bebf9e-b58a-4305-b94b-c729ad81f4c8.jpg,['product/9897b3ca-2961-477c-8f03-51384f994680.jpg'],INACTIVE,"['Snack ', 'kolo']",2024-05-27,2024-09-07,,8b114949-ec52-4c3a-8176-155d16955792,49,APPROVED,10,0.0,False,,0.0,
2afe5762-3f4c-4d98-8339-8268ff4f7834,0,"Firm, fresh white cabbage with a crisp, denae leaf structure. ","Firm, fresh white cabbage with a crisp, denae leaf structure. ",product/c6ffadd3-e04a-4dbe-99fc-2ee7e1811973.png,['product/f7a958db-81ab-4845-8f59-2d3257b1da1f.png'],ACTIVE,"['white ', 'cabbage ', 'fresh']",2024-08-27,2024-10-24,,b5a9f489-dd9f-4708-9687-560e42661fab,45,APPROVED,50,0.0,False,,0.0,
deb250dd-2173-4e06-8f82-d926d2a39ef4,9,Easy to cook and always delicious!,Easy to cook and always delicious!,product/ad1d39d5-57f1-4079-a8af-a7b851c2daef.png,['product/5c6e42ba-44b4-4d87-a8df-315ec81ad193.png'],ACTIVE,"['#rice', '#delicious ', '#fast']",2024-10-17,2024-10-28,,65017510-c38b-454b-9327-83d362b4c07c,24,APPROVED,20,0.0,False,,0.0,
a8e3771c-99c6-44db-8228-ce3abcf75119,0,Firm tomatoes with a balanced texture. suitable for variety of dishes.,Firm tomatoes with a balanced texture. suitable for variety of dishes.,product/23bde11b-96e6-4e02-a3b1-80f535aae6ac.png,['product/8670a52a-69ec-44e0-bf0d-3b23214de7a3.png'],INACTIVE,['tomato '],2024-09-25,2024-10-16,,53485afa-758c-4c5e-8a2e-a293000a6230,6,APPROVED,100,0.0,False,,1.0,
44c0d12e-3e1d-4c43-9fc3-09742bbe86c8,9,"A cereal is any grass cultivated for its edible grain, which is composed of an endosperm, a germ, and a bran. ","A cereal is any grass cultivated for its edible grain (botanically, a type of fruit called a caryopsis), which is composed of an endosperm, a germ, and a bran. ",product/32605efe-18f9-4728-ab9b-49df39f9c99e.png,"['product/156c5c90-bf32-4b5d-8f40-c7275eed9463.png', 'product/92a6babf-8eaa-49fb-8fb0-fe144d11d597.png']",INACTIVE,"['Low-Calorie', 'Flavored', 'High Protein', 'Low-Fat', 'Organic', 'Gluten-Free', 'High Fiber', 'Breakfast']",2023-12-26,2024-08-09,,e80aaaaa-dda5-459b-8bac-1022c39796eb,69,APPROVED,10,0.375,False,,0.0,
e334b156-a128-44a6-b60d-d602a4513187,9,"Teff is a tiny, round, khaki-colored grain closely resembling millet.","Teff is a fine grain—about the size of a poppy seed—that comes in a variety of colors, from white and red to dark brown.",product/d520a815-1de3-49fc-8d8f-3323c278198e.png,['product/83566b74-5a66-481c-8387-c41bd00cb9e2.png'],INACTIVE,"['Dietary Fiber', 'Iron-rich', 'Vegetarian', 'Balanced Diet']",2023-12-29,2024-07-15,,d917525d-2d24-4efe-8776-76c67d90781d,64,APPROVED,10,5.0,False,,0.0,
1680d07e-8124-4a72-9a50-09b8453ac23c,9,"Sunsilk shampoo is a beauty product that cleans hair and scalp. It is similar to liquid soap, but is made to wash hair. Shampoo is made by combining a surfactant with a co-surfactant, salt, a preservative, and fragrance in water. ","Sunsilk shampoo is a beauty product that cleans hair and scalp. It is similar to liquid soap, but is made to wash hair. Shampoo is made by combining a surfactant with a co-surfactant, salt, a preservative, and fragrance in water. ",product/44381ade-18af-4698-a0c0-b060b059dab5.jpg,['product/4f325a56-268a-4e5a-85fc-95b1d1218dcd.jpg'],INACTIVE,[],2024-04-05,2024-10-26,,28b33fc7-8663-43ee-80d5-bf82df492651,78,APPROVED,10,0.0,False,,0.0,
c4b79ba1-a11d-4aee-b19a-db04c114921e,10,Sleek and stylish for every occasion.,Sleek and stylish for every occasion.,product/b567c4a6-c279-4c90-8fa8-d603f4f386ca.png,['product/84c1c363-a122-45e8-9c5b-b903e4a6744f.png'],ACTIVE,"['#leather', '#quality ', '#fashion ']",2024-10-04,2024-10-21,,d8d32215-ad09-491d-bb5e-448d78741166,68,APPROVED,4,0.0,True,,0.0,
972dc864-82f5-476b-ad37-cc24ac3ebf20,7,"Avocados are prized for their creamy texture and rich, buttery taste. ","Avocados are prized for their creamy texture and rich, buttery taste. ",product/fe1f5308-4c25-453e-a816-f89718ab5e59.png,['product/f79740dc-0690-44ae-81dc-5fa98816a3d8.png'],INACTIVE,[],2024-08-27,2024-10-24,,54ace3c3-5d36-41cb-acdc-42d7becc11df,128,APPROVED,200,0.0,False,,0.0,
05de7d5c-b249-4170-80f4-91a410ae65e3,7,Green chillies are a common vegetable used in Indian kitchens for their spicy taste. Green chillies are scientifically known as Capsicum frutescens. The spiciness of green chillies comes from a chemical called capsaicin.,"Fresh Green Chili, with its crisp texture and lively flavor, is a versatile ingredient that elevates your cooking. Whether used in  stir-fries, salsas, or curries, these chilies deliver a refreshing kick  to your cuisine.",product/e7447e9b-be4b-4d00-9abe-f6c5b0e1b19e.png,['product/ee87eed1-4efb-4107-94b0-e4c42ddcef1a.jpg'],INACTIVE,['Chilly Green'],2023-11-07,2024-10-10,,7ea192f9-5692-4330-a2fb-39e7d1137655,54,APPROVED,70,0.0,False,,0.0,
cf29fcea-26cd-4f39-bdb7-fb2caf651a87,7,"Pineapple is tropical fruit known for its sweet and tangy flavor. It  has a spiky, rough exterior with a juicy, yellow flesh inside. Rich in vitamin and enzymes.","Pineapples, believed to have originated in South America,  are a tropical fruit known for their sweet and tangy flavor.  Packed with nutrients like vitamin C and magnesium, they  contribute to immune support and bone health.",product/07a9ea06-a225-4ad2-bde0-008300dce39d.png,['product/bba196b8-331a-4dfe-9839-9a6af623b54a.png'],ACTIVE,"['Tropical fruit', 'Pineapple', 'Nutrient rich ']",2024-02-20,2024-10-22,,210afa44-0fc0-49aa-9c6f-74988b8f0275,49,APPROVED,20,0.0,False,,0.0,
4a1de2ab-7af1-455f-b34c-13bea78dc90b,7,"Red onions are cultivars of the onion, and have purplish-red skin and white flesh tinged with red. ","Red onions feature firm texture, vibrant color, and uniform size. With their robust flavor, they are perfect for adding a colorful  touch to salads and garnishes.",product/1fe0fbf4-fbf9-4f31-a227-61c8576b7725.png,"['product/ba08abf4-e63b-4460-8473-c1620e788a68.png', 'product/dcd3a6ee-20c1-47bd-9b88-30787801333c.png']",INACTIVE,[],2024-01-24,2024-09-13,,72b329b1-4608-4db8-bfe9-b49c5306d38e,38,APPROVED,100,1.0,False,,0.0,
7cf2df5a-3bc2-4fb5-8aa3-72bc22ab326b,0,"Smooth-skinned and firm potatoes,","Smooth-skinned and firm potatoes,",product/ad422857-7a4a-4fcc-82a7-52dfe35fc9ae.png,['product/1c5c58f8-9ffd-4b1c-98ab-d64c52e4802b.png'],ACTIVE,['fresh '],2024-09-25,2024-10-28,,7173e05d-bed1-4d0e-be73-34fd04430234,18,APPROVED,100,0.0,False,,1.0,
9464187c-a289-4dfd-886c-3b7a40debcf9,11,"Meki tomatoes are a unique variety known for their vibrant color, juicy texture, and rich flavor. Often used in salads, sauces, and various dishes, they are prized for their sweetness and versatility in culinary applications. ","Meki tomatoes are a vibrant, juicy variety known for their rich flavor and versatility, making them perfect for salads, sauces, and a variety of dishes.",product/1fcdf14d-2e11-4d77-9252-51d542624b45.png,['product/10c0b5f5-5097-4c74-853f-601b6055eebf.png'],ACTIVE,"['#Fresh', '#tomato ', '#48hr day']",2024-10-25,2024-10-28,,53485afa-758c-4c5e-8a2e-a293000a6230,2,APPROVED,500,0.0,False,,0.0,
1750583f-f513-4f47-b7c4-6383b2b88ccd,7,"Red onions are ideal for cooking, sautéing, and pickling, infusing dishes with their delicious onion taste.","Red onions are ideal for cooking, sautéing, and pickling, infusing dishes with their delicious onion taste.",product/e7b4ca05-becf-4840-befd-9b2eb3dfe8e1.png,['product/2fd3ad13-8dc3-4b5c-81b3-749267e9ee33.png'],INACTIVE,[],2024-09-25,2024-10-23,,72b329b1-4608-4db8-bfe9-b49c5306d38e,112,APPROVED,200,0.0,False,,0.0,
